Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,id,RUL,Voltage_measured_mean,Voltage_measured_std,Current_measured_mean,Current_measured_std,Temperature_measured_mean,Temperature_measured_std,Current_charge_mean,Current_charge_std,Voltage_charge_mean,Voltage_charge_std
4.205437884,0.080734439,24.01779036,0.081,4.261,7713.562,2793,3098.766,4.184485167,0.060718148,0.670792006,0.564710745,25.4922243,1.209515929,0.668048017,0.56098601,4.519550104,0.295354533
4.206212078,0.176944287,27.22229158,0.18,4.31,5974.563,2797,4838.515,4.158000467,0.086986169,0.925922441,0.55411242,28.67924174,1.049817777,0.921217742,0.550441128,4.618049731,0.297391058
4.206488348,0.101031214,25.80888158,0.102,4.272,7134.391,2800,3583.859,4.166382802,0.081157792,0.782505362,0.585638926,27.8969408,1.411340447,0.778802945,0.58165548,4.555870895,0.296991543
4.204345771,0.185691723,25.4408044,0.186,4.31,5691.266,2802,5122.406,4.159883243,0.085385538,0.933698177,0.545927571,27.57325637,1.130498469,0.929036879,0.542387047,4.619750355,0.297442694
4.20559376,0.229201553,25.23739757,0.228,4.332,5360.484,2804,5453.141,4.160171275,0.084578463,0.965945777,0.532066387,27.28334949,1.042076591,0.960987897,0.528490027,4.635207262,0.298618634
4.206261443,0.100309761,24.70263771,0.103,4.272,7117.094,2806,3697.125,4.171825335,0.075349414,0.762665582,0.5793355,26.59882186,1.338449586,0.759197022,0.575477417,4.550475372,0.297709251
4.205942568,0.149595725,26.1055608,0.149,4.294,6270.672,2809,4545.797,4.168340131,0.077521935,0.849838548,0.563331743,27.54664329,1.077480216,0.845769531,0.559594522,4.588647135,0.300124575
4.206735719,0.032562461,25.50544081,0.034,4.24,10288.438,2812,328.265,4.18044322,0.067145844,0.55000811,0.587624296,27.70917615,1.577279561,0.548198559,0.583571253,4.458785428,0.284595857
4.206466481,0.09891451,24.54252277,0.103,4.272,7074.734,2814,3743.25,4.17173763,0.075694923,0.758486687,0.580031478,26.75248593,1.483028649,0.755030233,0.576050918,4.546590698,0.297080372
4.205639796,0.11341944,24.14384,0.115,4.278,6741.609,2816,4070.75,4.171497297,0.075466473,0.782312766,0.573699252,26.27966545,1.39359469,0.778735941,0.569922101,4.558687042,0.299215653
4.205108745,0.045753273,23.68127602,0.049,4.245,8986.485,2818,1831.719,4.180755755,0.066273321,0.602963799,0.58256038,25.49945815,1.558390723,0.600586334,0.578555567,4.48267313,0.289649495
4.205543609,0.033097301,24.5211613,0.035,4.24,10186.844,2821,626.359,4.185566882,0.059719381,0.534580278,0.57300467,25.58950595,1.201178508,0.532753682,0.569080436,4.456428805,0.284963772
4.20566309,0.135381659,25.3551849,0.138,4.288,6237.703,2824,4575.266,4.169440322,0.077347596,0.826104001,0.567523341,27.3532893,1.224536099,0.822242667,0.5637067,4.577444,0.30197772
4.206024647,0.031327164,25.38402529,0.034,4.24,10276.062,2826,542.063,4.183250006,0.063529958,0.531457889,0.578603828,26.96112548,1.443538377,0.529655791,0.574597438,4.452660685,0.283845915
4.205086856,0.036117133,24.22484143,0.036,4.24,9555.953,2828,1259.516,4.182099836,0.06494099,0.566158493,0.58086838,26.16077972,1.666882572,0.564115114,0.576934903,4.466766257,0.28684558
4.20609447,0.12598739,24.12991587,0.126,4.283,6510.406,2830,4305.11,4.172621388,0.074575185,0.790284636,0.569810657,26.31609794,1.384855719,0.786619664,0.56604296,4.563368693,0.301947139
4.206287413,0.032403695,23.51508345,0.034,4.24,10634.047,2833,177.093,4.187858967,0.05661951,0.502314032,0.563337955,24.80129518,1.287865769,0.500717357,0.55951949,4.443059713,0.281296858
4.205335184,0.03052437,24.75338653,0.035,4.24,10053.171,2836,759.297,4.184686361,0.06151133,0.533216778,0.572896139,25.72403954,1.22840733,0.531493682,0.568966,4.454136479,0.283836348
4.204992717,0.058440798,25.40838571,0.06,4.25,8182.953,2838,2495.984,4.177994334,0.069561103,0.650864434,0.584891898,27.11999601,1.365126803,0.648090249,0.580822439,4.503242739,0.295264521
4.206179166,0.040159763,25.28587409,0.046,4.245,9307.578,2840,1371.031,4.181137622,0.06612339,0.577443681,0.58307268,27.1877872,1.536123127,0.575263495,0.579092441,4.472193962,0.289833735
4.2067743,0.10985433,24.62699522,0.112,4.278,6800.937,2842,4013.328,4.174044868,0.073419239,0.7523515,0.575733313,26.81703714,1.45450366,0.749017566,0.571872244,4.547322459,0.302244614
4.206045461,0.058006363,23.757754,0.058,4.25,8590.5,2845,2224,4.183767146,0.06245279,0.608165792,0.574282382,25.23366198,1.270477874,0.605771144,0.570527424,4.488432836,0.293372149
4.204607247,0.031481255,24.37066599,0.036,4.24,9645.891,2849,1167.296,4.18365943,0.062694906,0.559779818,0.577602735,26.13297095,1.442370492,0.557716444,0.573691737,4.465864889,0.288299693
4.205447782,0.067298491,23.92728496,0.07,4.256,7903.75,2852,2913.297,4.179157255,0.068237566,0.659310846,0.579627163,25.89323797,1.51227233,0.656551687,0.575774319,4.507908596,0.296749042
4.205577527,0.032339386,23.68958378,0.035,4.24,10249.922,2854,568.61,4.185316827,0.060934445,0.520048081,0.569481577,25.2626261,1.566629729,0.518364478,0.565726013,4.448268519,0.282626532
4.206455099,0.102135231,23.92401985,0.103,4.272,6989.968,2856,3828.766,4.176546641,0.070964363,0.728126502,0.573921757,25.93654618,1.408945869,0.724883951,0.570100968,4.537016049,0.300843476
4.20602087,0.081201693,23.99372551,0.08,4.261,7687.797,2858,3127.235,4.179074337,0.068468627,0.672046657,0.577181019,25.70679125,1.40139377,0.669128523,0.573335468,4.513166855,0.297366639
4.205499977,0.171997828,24.3968566,0.172,4.305,5807.594,2861,5004.953,4.173101413,0.074069469,0.850640497,0.551607756,25.9527805,1.066225425,0.846571001,0.548065372,4.592113602,0.307060248
4.207174562,0.111678288,24.03229676,0.112,4.278,6928.938,2864,3888.484,4.175908259,0.071889305,0.736079766,0.57352996,26.08275854,1.424458226,0.732812814,0.569819194,4.540409548,0.30169853
4.204978966,0.034583522,23.71319395,0.036,4.24,10023.859,2866,788.875,4.185224606,0.061115716,0.528083475,0.568210047,25.44127039,1.542742559,0.526342406,0.564403655,4.451503951,0.283583404
4.205692326,0.043670056,23.87162139,0.047,4.245,9793.219,2868,1019,4.185082917,0.061133375,0.538010191,0.567758043,25.49929899,1.521409408,0.536168761,0.564017297,4.455526032,0.284082201
4.206205347,0.158230333,25.14331659,0.16,4.299,6258.859,2870,4557.531,4.170431562,0.076703876,0.820234997,0.562813555,27.25874164,1.330121304,0.816409537,0.559237159,4.573725105,0.302796378
4.205189379,0.056328135,23.62079143,0.06,4.25,8570.11,2873,2245.828,4.184645256,0.061666976,0.602929361,0.570894869,25.01118122,1.232595968,0.600574227,0.567178208,4.486483505,0.29426545
4.206384243,0.171514732,24.03339653,0.171,4.305,5701.969,2876,5113.438,4.171501768,0.076069407,0.846070451,0.555569729,26.2292774,1.259661197,0.842003096,0.552007724,4.586294118,0.308258741
4.205304622,0.071842956,23.80093276,0.072,4.256,7935.781,2878,2880.953,4.180823089,0.066694097,0.642202922,0.575360706,25.63589724,1.51136496,0.639528492,0.571468583,4.500049162,0.29612265
4.20573946,0.111588962,23.978317,0.115,4.278,6693.484,2880,4118.438,4.176172313,0.071802082,0.744451352,0.569968401,25.96889268,1.35760908,0.741075497,0.566327989,4.543345695,0.303052951
4.204917978,0.046878607,23.74541109,0.049,4.245,9164.718,2882,1654.079,4.184026763,0.062899108,0.566003661,0.570452444,25.389799,1.506383147,0.563890291,0.566593142,4.467651456,0.288314316
4.205680739,0.112600531,30.62705481,0.114,4.278,9311.891,2885,1502.812,4.182021489,0.064748972,0.622249626,0.558012464,28.80699982,1.449024002,0.619742545,0.55429833,4.494318091,0.285426322
4.204898705,0.186061846,27.47195274,0.185,4.31,5684.671,2888,5133.657,4.160655027,0.085843249,0.9065059,0.554666351,29.81817704,1.362363429,0.901946708,0.550981568,4.606989028,0.306075259
4.205601082,0.170032843,26.33613975,0.172,4.305,5606.156,2890,5205.609,4.165849485,0.081050864,0.879163485,0.557293138,28.85959448,1.342384227,0.874757576,0.553461367,4.599502392,0.310270038
4.205684872,0.150801103,24.99798847,0.149,4.294,5918.11,2892,4897.219,4.170820942,0.077148029,0.825491287,0.563067791,27.3846299,1.406843007,0.821525758,0.559329187,4.576915152,0.308612218
4.20557867,0.055594511,24.15031393,0.058,4.25,8440.016,2894,2375.797,4.182477547,0.06502634,0.602336509,0.575311151,26.02684694,1.583489673,0.599982906,0.571375965,4.484330128,0.295307611
4.20651213,0.112332671,24.23926072,0.114,4.278,6795.062,2897,4023.078,4.180226379,0.067261984,0.723497072,0.566504263,25.79569022,1.175793384,0.720321809,0.562829434,4.539880319,0.306548426
4.195951411,0.022632437,44.53944384,0.022,4.219,8116.844,2901,1771.906,4.08471916,0.154856248,0.870556124,0.6591806,45.61178413,2.145040815,0.865461486,0.655847854,4.516528673,0.252453431
4.196115747,0.022617991,44.60434312,0.022,4.219,7816.469,2903,1948.266,4.084988757,0.149022113,0.893468715,0.653528142,45.8131197,2.052509871,0.888241158,0.650292872,4.527153269,0.250975319
4.200049517,0.127883073,44.86535908,0.127,4.273,5945.313,2905,3797.125,4.057130232,0.151799025,1.11863357,0.547096682,46.20034456,2.218597713,1.112136768,0.544519664,4.60840281,0.224908587
4.191905868,-0.000487095,44.63174411,-0.001,-0.007,9038.093,2907,636.047,4.103212835,0.139316004,0.763135196,0.678293291,45.73084149,1.986545318,0.758651765,0.674748897,4.075333009,1.358897505
4.192437553,-0.002352102,44.59458343,-0.001,-0.007,8638.141,2910,1163.281,4.104405509,0.130825915,0.794371954,0.674762557,44.9815578,0.572292256,0.789732988,0.671308145,4.238216235,1.12811891
4.199248216,0.377879237,44.90411591,0.375,4.392,4696.234,2913,4821.438,4.019074417,0.154723507,1.330770327,0.371398486,46.54144856,2.586120331,1.323193015,0.369897837,4.673820466,0.200399598
4.200170701,0.183458394,44.74955108,0.182,4.3,5437.469,2915,4062.906,4.047406355,0.151619594,1.186673511,0.501220281,46.35346037,2.448102428,1.179822234,0.498901113,4.631515685,0.218796175
4.196833036,0.054988587,44.83461296,0.054,4.235,6775.922,2917,2698.453,4.078065397,0.145827225,0.984618336,0.616771693,46.12777338,2.14902835,0.978868277,0.613759853,4.564587967,0.245015273
4.19094283,-0.00172519,44.65641674,0,-0.007,9025.469,2919,421.5,4.107652288,0.13472347,0.7432602,0.678405744,45.78244078,1.983022742,0.73906547,0.674781106,3.891163323,1.586935947
4.197616256,0.055903295,44.90798242,0.053,4.235,6491.859,2922,3156.657,4.082396965,0.134966711,1.008889785,0.604169323,45.17451023,0.587165468,1.001827434,0.601263482,4.583385447,0.244627802
4.199329685,0.199523348,44.79201638,0.195,4.305,5269.985,2925,4045.625,4.046091568,0.149605639,1.204780519,0.4889421,46.39490551,2.453704074,1.196605897,0.486784379,4.638670878,0.218702015
4.196086047,0.026926878,44.65086275,0.022,4.219,7705.422,2927,1584.594,4.094494989,0.140120957,0.861584519,0.65905544,45.90176727,2.147158019,0.855239346,0.655741814,4.520680585,0.257889343
4.19648949,0.024087189,44.61630904,0.022,4.219,7864.109,2929,1410.703,4.099049661,0.137720098,0.832580563,0.663837636,45.85413277,2.144835215,0.82633319,0.660628195,4.512326329,0.260484264
4.20016664,0.266395606,44.87548348,0.261,4.338,4876.265,2931,4450.813,4.045484914,0.143752803,1.245407742,0.453810323,46.50037166,2.417806489,1.237006761,0.451840461,4.657518594,0.215010516
4.191308051,-0.003773092,44.63755213,-0.001,-0.007,9223.796,2934,249.641,4.117312171,0.122236562,0.70945221,0.680440647,44.9993035,0.532794595,0.704283677,0.676665645,3.856631895,1.618514687
4.201685189,0.114832556,44.63666843,0.112,4.268,6083.516,2937,3165.656,4.061850293,0.153534276,1.07775026,0.574210345,46.17447818,2.481907874,1.071348811,0.570917715,4.594226501,0.238987675
4.197658926,0.053438807,44.62219014,0.053,4.23,6847.125,2939,2429.063,4.080917026,0.145362969,0.956966875,0.629892362,46.02224638,2.295861117,0.952490216,0.626691724,4.55581102,0.253149028
4.198936095,0.364772882,44.9108848,0.364,4.386,4509.297,2941,4788.437,4.030466853,0.144635588,1.318155548,0.385650448,46.59691288,2.483772847,1.311809015,0.383943077,4.680363636,0.209321576
4.190707636,-0.001680709,44.72648803,0,-0.007,7440.329,2943,1893.109,4.094722322,0.138607026,0.868513994,0.656111404,45.93929568,2.145590245,0.864451582,0.652683869,4.340304623,0.969262415
4.200348982,0.143946678,44.85375396,0.146,4.284,5528.329,2946,3849.312,4.069870802,0.134681961,1.120018666,0.542832884,45.1430918,0.612228491,1.114637728,0.540203012,4.629306789,0.236661937
4.199695952,0.227610103,44.7673004,0.228,4.322,5000.672,2949,4199.406,4.047504022,0.145805994,1.218868714,0.475197355,46.42200435,2.415030008,1.213127798,0.472934576,4.650625271,0.22331196
4.196870011,0.051910159,44.78693223,0.053,4.235,6426.672,2951,2789.609,4.082045122,0.141085323,0.984958976,0.614139787,46.13414688,2.189314529,0.980407064,0.611030324,4.572053851,0.252578318
4.189724241,-0.003630148,44.66228843,-0.001,-0.007,8218.437,2953,1026.313,4.107294181,0.13166561,0.771821766,0.675073285,45.82055956,2.045748318,0.768294907,0.671520102,3.958337963,1.534718922
4.197265401,0.075745358,44.77523107,0.076,4.246,5956.172,2955,3277.391,4.077309023,0.14065032,1.037798978,0.588683939,46.24746189,2.274437246,1.032758752,0.58567676,4.591183959,0.247521989
4.188299924,-0.002945872,44.70258715,-0.001,-0.007,9188.016,2958,118.781,4.120986817,0.118586006,0.687413947,0.677838884,45.06171731,0.499634564,0.684407376,0.674314944,3.666810089,1.800350357
4.190263724,-0.002155093,44.65789651,0,-0.007,8396.906,2961,831.219,4.107420117,0.132962771,0.763744806,0.675586458,45.80574537,1.990263199,0.760241557,0.671996965,3.955155253,1.532200668
4.200231992,0.136401564,44.75195444,0.137,4.278,5474.609,2963,3647.579,4.068122493,0.141476451,1.10897878,0.548744351,46.32667913,2.266759198,1.103762784,0.54603856,4.619107955,0.241077214
4.199991228,0.116477825,44.65260517,0.115,4.268,5649.844,2965,3526.719,4.074001549,0.14028501,1.071253492,0.569931807,46.23887809,2.34056399,1.066201394,0.567014651,4.605744251,0.246057546
4.191182181,-0.000680076,44.71426027,0,-0.007,7393.828,2967,1776.797,4.102618188,0.132837603,0.84048566,0.65724791,45.93876911,2.091683814,0.836679214,0.653864351,4.430861975,0.713195391
4.189734549,0.000938414,44.60620607,0,-0.007,7534.453,2970,1783.328,4.108843033,0.123647765,0.819455849,0.664193443,45.02358938,0.55507656,0.815776095,0.660859944,4.18816874,1.255263519
4.19021311,-0.003568537,44.65055989,-0.001,-0.007,7580.531,2973,1556.156,4.104451459,0.132073156,0.817411397,0.664694402,45.86639327,2.098217546,0.813777053,0.661313376,4.217902121,1.188667323
4.188136794,-0.003075641,44.61629097,0,-0.007,9118.203,2975,45.641,4.119864147,0.123101805,0.676057031,0.678290534,45.68821499,2.016834045,0.673339881,0.674736186,3.516409319,1.90963285
4.19700515,0.064054847,44.73950533,0.064,4.241,5932.453,2977,3210.703,4.084119676,0.136667523,1.015501804,0.596456706,46.23352703,2.338809896,1.010857343,0.593515983,4.589116783,0.254872036
4.195664424,0.033787187,44.81925988,0.033,4.224,6880.985,2979,2193.109,4.099432245,0.132595877,0.889349969,0.641885353,46.1322492,2.178289861,0.885349693,0.638581967,4.543835583,0.266140872
4.1907011,0.00025156,44.66653638,-0.001,-0.007,7214.922,2982,2172.969,4.10894225,0.122865283,0.840668249,0.65595692,45.05865938,0.553789303,0.837104019,0.652608869,4.405891844,0.823065138
4.200412334,0.069300237,44.61860603,0.069,4.246,6320.859,2985,2804.031,4.089165633,0.137324105,0.96050043,0.620085013,46.06841976,2.252836918,0.956200676,0.616982678,4.568615541,0.261145366
4.1898777,-0.000870473,44.62176211,-0.001,-0.007,7356.453,2987,1745.031,4.106055893,0.130049806,0.823260182,0.661164702,45.86409251,2.06540197,0.819654503,0.657797867,4.297653325,1.045735878
4.189829052,-0.004050202,44.67676394,-0.001,-0.007,8016.61,2989,1116.421,4.113458586,0.126612336,0.756484674,0.6715538,45.83475208,2.078931119,0.753337343,0.668169224,4.050147622,1.417349457
4.200351321,0.168910289,44.68492272,0.168,4.295,5110.703,2991,3918.328,4.070929341,0.137539949,1.127502564,0.535593207,46.43373858,2.378106667,1.12237934,0.532943198,4.633303133,0.247339922
4.188688318,0.000727398,44.64491696,0,-0.007,7728.547,2994,1559.391,4.116378399,0.118669244,0.771732495,0.669015783,45.02509571,0.554045235,0.768590202,0.665726801,4.009512968,1.497227515
4.192907543,9.92E-05,5.534460446,0,0.003,9604.547,2997,1198.859,4.199292214,0.008969619,0.028824463,0.064287354,5.495460545,0.772965905,0.029802193,0.063440458,1.797663317,2.102577208
4.192507588,-0.001306732,5.674556325,0,0.003,7888.844,3000,2917.687,4.199766232,0.009478462,0.036018217,0.072615428,5.520465751,0.795579897,0.036747049,0.071734325,2.052405284,2.129027904
4.19238832,-0.001748837,6.617083112,0,0.003,7515.578,3002,3288.25,4.199762922,0.009881508,0.034022619,0.071004762,5.651844121,0.7993223,0.034861987,0.070322285,1.991494349,2.125390297
4.19213055,-0.003702969,6.162705915,-0.002,0.003,8317.078,3004,2488.609,4.199029013,0.009725442,0.030526503,0.068065225,5.723858138,0.701972523,0.031494577,0.067456129,1.806389371,2.104791175
4.193655718,-0.003879728,4.850661127,-0.002,0.003,8358.687,3006,1067.36,4.20017992,0.009229232,0.031252151,0.069097084,5.687147886,0.750301373,0.032201855,0.068437965,1.962349154,2.121874806
4.192201446,-0.002703127,6.417657106,-0.002,0.003,7283.375,3009,3519.453,4.200183533,0.010340999,0.033457631,0.06792527,5.716828879,0.702594,0.034281664,0.067326673,2.115769376,2.128449411
4.194291138,-0.004519546,6.60398744,0,0.003,5649.687,3012,5156.828,4.203140235,0.010005938,0.048079195,0.078984456,5.850362525,0.72665006,0.04846458,0.078319373,2.954613674,1.963203525
4.19174607,-0.001665587,5.737239912,0,0.003,9538.266,3014,1268.297,4.197947906,0.009380377,0.025503831,0.064645055,5.747945191,0.815359495,0.026653359,0.063979833,1.576074976,2.055543135
4.193862346,-0.004484357,5.152967433,0,0.003,7098.75,3016,3706.266,4.201232041,0.010026512,0.037106732,0.071638865,5.757856236,0.797790346,0.03785298,0.070858708,2.325196689,2.119894306
4.191715,-0.002563226,6.687465828,0,0.003,9538.547,3018,1264.687,4.197733874,0.009473826,0.022238015,0.061777041,5.79450787,0.748206115,0.023359329,0.060994031,1.464719151,2.021387162
4.191832121,-0.000246857,6.384570901,0,0.003,9171.906,3021,1632.484,4.198985387,0.009963925,0.027516102,0.062573637,5.604700694,0.725959813,0.028427532,0.061833259,1.804028571,2.102663944
4.19432796,-0.000860772,4.810190518,0,0.003,5843.89,3024,4961.203,4.202415536,0.010785661,0.04142781,0.074667308,5.660208266,0.822855331,0.04188687,0.074260417,2.69706441,2.051039792
4.191109574,-0.004644188,6.712919046,0,0.003,9951.937,3026,851.406,4.1975042,0.009618514,0.024444983,0.06437006,5.967524782,0.703492303,0.025639631,0.063735036,1.495829043,2.032218073
4.193313181,-0.002478363,5.098791865,0,0.003,5651.875,3028,5152.563,4.201715631,0.011283168,0.041137743,0.075741959,6.011515085,0.779725422,0.041565104,0.075056487,2.584835069,2.079796776
4.191355878,-0.001393058,5.258050712,-0.002,0.003,10596.734,3030,208.61,4.196820754,0.009443735,0.0202553,0.060103431,5.918877848,0.755263359,0.021472886,0.059370748,1.305620404,1.96211498
4.190716361,-0.003829213,6.929978242,-0.002,0.003,10170.547,3033,633.109,4.196967239,0.009944586,0.020749319,0.059235465,6.113668786,0.777806282,0.021963303,0.058497505,1.389554322,1.994739148
4.192475628,-0.003258621,5.796848291,0,0.003,8157.593,3036,2646.813,4.199067974,0.010248329,0.0282324,0.067967926,6.191670294,0.780565139,0.029238706,0.067511594,1.803131868,2.103054093
4.191654731,-0.00346485,4.114228552,-0.002,0.003,7239.406,3038,3565.328,4.19871469,0.010999344,0.029942214,0.070823587,6.059738465,0.747149887,0.030918283,0.070326968,1.865632271,2.112362087
4.192282144,-0.001543629,6.746111401,0,0.003,8204.125,3040,2599.562,4.199147024,0.010172499,0.028100152,0.068586914,5.862281917,0.746239048,0.029110565,0.067838043,1.811378378,2.104131933
4.192240607,-0.001470443,5.652087894,0,0.003,7336.703,3042,3159.797,4.199167696,0.010736856,0.030256241,0.071802805,5.864583736,0.787115802,0.031242382,0.071310985,1.892024931,2.115384782
4.189978473,-0.001680281,6.963982278,0,0.003,8539.344,3045,1592.781,4.197308972,0.010954321,0.024984693,0.064795819,6.005004538,0.742955544,0.026117964,0.064115122,1.613143713,2.064408908
4.19029682,-0.001879235,6.275980015,0,0.003,9547.094,3049,1259.281,4.197292625,0.010500632,0.026089178,0.064575393,5.819891214,0.731103426,0.027141392,0.064100585,1.595136535,2.060716938
4.190365395,-0.003145902,6.812934029,0,0.003,8231.765,3052,2573.922,4.197481923,0.01080324,0.0268903,0.068897421,5.897497187,0.745512171,0.027955919,0.068142133,1.635596977,2.070934205
4.190995874,-0.00165135,5.74027906,0,0.003,10501.531,3054,305.594,4.196757286,0.009870338,0.021220636,0.062333699,6.014376566,0.726282833,0.022497535,0.06157556,1.348268738,1.979626634
4.191993515,-0.003484728,5.354391833,0,0.003,6701.484,3056,4104.735,4.199766442,0.011300034,0.034137961,0.075670294,6.29676855,0.651301757,0.034965517,0.075178598,2.097440439,2.128758428
4.190979803,-0.004261251,6.107621268,0,0.003,7508.234,3058,3296.703,4.198437746,0.011104801,0.02949619,0.071529043,6.299002999,0.685685006,0.030409283,0.071103921,1.825670886,2.107024776
4.192101323,-0.00047477,6.622663198,0,0.003,6232.468,3061,4573.594,4.201176411,0.011928279,0.037889838,0.073723739,5.756384009,0.714285503,0.038507719,0.07341174,2.472495712,2.100098882
4.190323167,-0.00191788,4.437639685,0,0.003,9913.922,3064,892.359,4.19649362,0.010361341,0.022477743,0.064389617,5.646836362,0.795764465,0.023533333,0.063754239,1.408087097,2.002430092
4.189232007,-0.002786108,6.607898565,0,0.003,10756.094,3066,47.719,4.195668175,0.010210494,0.020492041,0.062459837,5.764934432,0.766600086,0.021677628,0.061735818,1.269366218,1.946929665
4.19001994,-0.001550189,5.36352499,0,0.003,9855.453,3068,950.265,4.196540101,0.010468211,0.022922516,0.065421847,5.891442922,0.721748143,0.024192223,0.064685047,1.436505476,2.01240378
4.188948983,-0.002882595,6.798223803,0,0.003,10807.078,3070,0,4.195543391,0.010291921,0.02020703,0.062858427,5.952712004,0.721966156,0.021498246,0.062368677,1.276649624,1.949778977
4.189659119,-0.003009345,7.039652799,-0.002,0.003,10413.515,3073,391.157,4.196713753,0.010753658,0.021896974,0.060957074,6.097176632,0.668240821,0.023003682,0.060195729,1.47302788,2.023592174
4.18980014,-0.001682804,6.437803526,0,0.003,7930.047,3076,2874.641,4.197639194,0.011447824,0.02912981,0.072328848,6.100608976,0.732644863,0.02994788,0.071594123,1.742439889,2.093673418
4.190686284,-0.000631726,6.463515977,-0.002,0.003,5793.734,3078,5009.563,4.20036014,0.012364923,0.040940359,0.081746028,6.364608362,0.707703009,0.041523946,0.081411543,2.388601533,2.114619792
4.19121449,-0.00306542,6.396704627,0,0.003,5598.765,3080,5208.454,4.200974736,0.01235758,0.042996818,0.083101016,5.854162509,0.788725684,0.043435564,0.082427799,2.529038961,2.092505721
4.191083871,-0.002709924,6.439502389,0,0.003,6346.203,3082,4456.141,4.200117952,0.011920831,0.037623794,0.079984674,5.831180983,0.763318267,0.038154392,0.079255815,2.291278616,2.123130827
4.192290451,-0.001845475,4.172896231,0,0.003,4527.25,3085,350,4.20332518,0.01320999,0.051687188,0.084813214,5.619773495,0.802917831,0.051832071,0.084733215,3.226061869,1.825089295
4.191236413,-0.005382423,6.506177626,0,0.003,3734.672,3088,356.5,4.202844849,0.012362564,0.063826461,0.120243749,6.079126523,0.920516052,0.063775229,0.119485395,3.151425076,1.87589417
4.206463009,0.033784578,6.561815742,0.035,4.24,2129.219,3090,917.61,4.207463456,0.013850127,0.092320172,0.13815388,6.351616207,0.976910005,0.091754054,0.138072019,4.25797027,0.236231024
4.20726797,0.032141308,5.3580299,0.034,4.24,2318.797,3092,982.203,4.207342043,0.012382476,0.09637518,0.14447326,6.259784385,1.473169729,0.095823383,0.144128999,4.260639303,0.228331816
4.205865892,0.035850315,4.963673457,0.036,4.24,1598.188,3094,1406.656,4.208107212,0.016238124,0.10612375,0.152502045,6.22802255,1.126541784,0.10523913,0.152102623,4.26165942,0.273030534
4.189866899,0.000292308,5.352284208,0,0.003,3152.562,3097,600.219,4.206397039,0.015124484,0.06296775,0.089358973,5.538823921,0.800494459,0.062645756,0.090018195,4.130149446,0.722861955
4.20500895,0.154379557,5.635343892,0.152,4.294,6578.484,3101,4228.875,4.199925305,0.033943981,0.652475854,0.451215397,6.98642732,1.024777621,0.64725022,0.448012043,4.527913656,0.251227848
4.205785466,0.071586405,5.156220599,0.07,4.256,10168.281,3104,634.969,4.201859792,0.028740961,0.44464125,0.431068673,6.54984281,1.026984362,0.44134755,0.427992717,4.430043804,0.228656064
4.205035193,0.153424909,6.208232568,0.152,4.294,6678.937,3106,4126.203,4.20000321,0.03422146,0.60098568,0.418147599,6.777293012,1.023156343,0.596638913,0.415269035,4.502514461,0.236254399
4.204629462,0.084985473,6.378785771,0.084,4.261,8985.75,3108,1817.079,4.202435129,0.026456004,0.465006087,0.405539881,6.567838878,1.009334437,0.46162467,0.402737421,4.440781662,0.22327843
4.20519896,0.059655821,5.76689697,0.061,4.25,10495.75,3110,306.906,4.203182022,0.021894103,0.396648736,0.390527298,6.463001014,0.964162655,0.393826781,0.387788849,4.409860969,0.214436872
4.206148854,0.072707262,5.631252595,0.07,4.256,10159.203,3113,643.844,4.203495804,0.019567383,0.397737174,0.377923402,6.437609525,0.913002917,0.394843009,0.375250217,4.410777251,0.211304224
4.206169874,0.080034815,4.694419265,0.08,4.261,9340.546,3116,1461.766,4.203392966,0.020866468,0.419837015,0.377333847,6.451034185,0.969885084,0.416724516,0.374704795,4.421267097,0.21352363
4.205950774,0.160430087,6.774339853,0.16,4.299,6412.234,3118,4390.25,4.202691543,0.02390473,0.547469233,0.371002611,6.807826068,0.966126615,0.543457197,0.368365318,4.480703669,0.224472325
4.205322952,0.082922499,6.05937348,0.083,4.261,9028.375,3120,1773.891,4.203680204,0.01968098,0.417935873,0.36206397,6.447388684,1.006573042,0.414868065,0.359491851,4.420027064,0.208758815
4.205510741,0.162415179,5.720600621,0.161,4.299,6104.297,3122,4698.937,4.202441457,0.025232916,0.550167557,0.354053677,6.805021305,0.941033678,0.546128514,0.351598514,4.481316265,0.220357607
4.204903293,0.071944679,4.81472491,0.073,4.256,8908.5,3125,1899.39,4.2038149,0.018982243,0.407938396,0.349829117,6.484412932,0.942660858,0.404872917,0.347422183,4.415177083,0.205037399
4.206932444,0.114583792,5.956604375,0.112,4.278,7586.36,3128,3217.578,4.203192062,0.02210751,0.462053557,0.351648556,6.702726405,0.932447242,0.45857856,0.349278292,4.440679214,0.211329821
4.204665975,0.097120428,6.366706365,0.096,4.267,7973.984,3130,2833.078,4.203452936,0.020736865,0.438528072,0.349586961,6.916986303,0.924364093,0.435366352,0.347204875,4.429227987,0.208673997
4.205476685,0.117177127,4.534839997,0.115,4.278,7288.438,3132,3517.719,4.203210953,0.021311194,0.464861854,0.345572218,6.702859028,0.929066401,0.461378565,0.343086058,4.442599827,0.211534167
4.205838934,0.117027732,6.768895502,0.114,4.278,7517.656,3134,3287.125,4.203523712,0.020370992,0.449332874,0.343272321,6.49285665,1.000020531,0.445970539,0.340732261,4.435638047,0.209641095
